event_id,truth_class,component_id,area_km2,preclip_area_km2,domain_status,retained_at_15000,centroid_lon,centroid_lat,min_lon,min_lat,max_lon,max_lat,artifact_method
20260728_19Z_F04,Sparse,23,88.19521346332795,88.19521346332795,inside,False,-71.57000166955842,44.62000000000206,-71.62000166812962,44.57000000000207,-71.52000167098723,44.67000000000205,legacy independent-max frozen truth
20260728_19Z_F04,Sparse,24,7809.695929978907,9445.34141914191,crossing,False,-71.53106361757378,47.61092920354127,-72.32000164812635,46.92000000000161,-70.7700016924193,48.32000000000133,legacy independent-max frozen truth
20260728_19Z_F04,Sparse,25,0.0,14232.559402445924,outside,False,-69.4467378413441,50.41013888888977,-70.97000168670408,49.57000000000107,-68.02000177100356,51.170000000000755,legacy independent-max frozen truth
20260728_19Z_F04,Medium,1,2618.263868380456,2618.263868380458,inside,False,-109.14985496460494,34.665388349518594,-109.42000058795318,34.320000000004114,-108.82000060509884,35.020000000003975,legacy independent-max frozen truth
20260728_19Z_F04,Medium,2,74.09204396810931,74.09204396810931,inside,False,-112.3950005029393,36.99500000000358,-112.47000050079609,36.97000000000358,-112.3200005050825,37.02000000000358,legacy independent-max frozen truth
20260728_19Z_F04,Medium,3,0.0,2286.5051220680602,outside,False,-116.55709715819634,53.55870967741961,-116.92000037363246,53.17000000000036,-116.22000039363573,53.87000000000022,legacy independent-max frozen truth
20260728_19Z_F04,Medium,4,0.0,3087.630381993439,outside,False,-117.44209338196889,54.699360465116335,-117.87000034648517,54.27000000000014,-117.07000036934605,55.019999999999996,legacy independent-max frozen truth
20260728_19Z_F04,Medium,5,5523.411726209395,5523.411726209396,inside,False,-106.55283477126805,34.56043778802248,-106.97000065796462,34.07000000000416,-106.1200006822543,34.97000000000398,legacy independent-max frozen truth
20260728_19Z_F04,Medium,6,405.97312866890826,405.97312866890826,inside,False,-107.30437564840949,34.82937500000401,-107.42000064510538,34.720000000004035,-107.1700006522494,34.920000000003995,legacy independent-max frozen truth
20260728_19Z_F04,Medium,7,252.0593375039979,252.0593375039979,inside,False,-108.49500061438607,35.37000000000389,-108.57000061224286,35.27000000000392,-108.42000061652928,35.47000000000388,legacy independent-max frozen truth
20260728_19Z_F04,Medium,8,9218.918307086848,9218.918307086848,inside,False,-104.60907967279901,38.33960526316122,-105.27000070654398,37.72000000000344,-103.77000074940813,38.97000000000318,legacy independent-max frozen truth
20260728_19Z_F04,Medium,9,954.8661190639783,954.8661190639784,inside,False,-104.479091638236,45.53931818182005,-104.67000072368964,45.320000000001926,-104.32000073369127,45.77000000000183,legacy independent-max frozen truth
20260728_19Z_F04,Medium,10,10858.884914987611,10858.884914987613,inside,False,-83.2583115207373,35.588055555559414,-84.07000131235722,35.120000000003955,-82.47000135807897,36.07000000000376,legacy independent-max frozen truth
20260728_19Z_F04,Medium,11,5658.800964751302,5658.800964751302,inside,False,-103.37491707868969,40.080146443517606,-103.77000074940813,39.62000000000306,-102.92000077369781,40.52000000000288,legacy independent-max frozen truth
20260728_19Z_F04,Medium,12,48.846585679124956,48.846585679124956,inside,False,-77.12000151096109,37.84500000000341,-77.17000150953228,37.82000000000342,-77.0700015123899,37.8700000000034,legacy independent-max frozen truth
20260728_19Z_F04,Medium,13,3385.5080965834572,3385.508096583458,inside,False,-78.09250148317084,38.57607142857469,-78.42000147381216,38.27000000000332,-77.72000149381543,38.9200000000032,legacy independent-max frozen truth
20260728_19Z_F04,Medium,14,36227.058702158174,36227.96116662445,crossing,True,-75.46959332820822,40.108096015679,-77.12000151096109,38.3700000000033,-74.12000159668938,42.02000000000258,legacy independent-max frozen truth
20260728_19Z_F04,Medium,15,5412.107153482049,5412.1071534820485,inside,False,-73.30300162003604,45.676200000001835,-73.72000160811982,45.120000000001966,-72.8700016324095,46.32000000000173,legacy independent-max frozen truth
20260728_19Z_F04,Medium,16,86.0633713650482,86.0633713650482,inside,False,-72.60750163991072,46.032500000001775,-72.67000163812472,45.97000000000179,-72.52000164241113,46.07000000000177,legacy independent-max frozen truth
20260728_19Z_F04,Medium,17,692.4817664139457,692.4817664139456,inside,False,-71.34348652451621,47.37833333333484,-71.57000166955842,47.27000000000153,-71.07000168384647,47.52000000000149,legacy independent-max frozen truth
